"","code","src_actor","month","tgt_actor","country_code","year","date8_val","id","source","date8","src_agent","latitude","src_other_agent","geoname","quad_class","source_text","root_code","tgt_other_agent","day","target","goldstein","tgt_agent","longitude","url"
"1192","040","","03","USA","USA","2017",2017-03-27 20:00:00,"5a834128ff261b48ad074d37_2","---SPY","20170328","SPY","37.13054","","Washington Utah",1,"wn_politics","04","LEG;MED","28","USAGOVLEGMED",1,"GOV","-113.50829","https://article.wn.com/view/2017/03/28/Nunes_on_meeting_source_on_White_House_grounds_There_was_no_/"
"1193","040","USA","03","USA","","2017",2017-03-27 20:00:00,"5a834128ff261b48ad074d37_4","USA","20170328","","",""," ",1,"wn_politics","04","","28","USAGOV",1,"GOV","","https://article.wn.com/view/2017/03/28/Nunes_on_meeting_source_on_White_House_grounds_There_was_no_/"
"1194","040","USA","03","USA","USA","2017",2017-03-27 20:00:00,"5a834128ff261b48ad074d37_6","USA","20170328","","44.25029",""," Michigan",1,"wn_politics","04","","28","USAGOV",1,"GOV","-85.50033","https://article.wn.com/view/2017/03/28/Nunes_on_meeting_source_on_White_House_grounds_There_was_no_/"
"1195","020","PER","03","","","2017",2017-03-27 20:00:00,"5a83412dff261b48ad074d64_2","PER","20170328","","",""," ",0,"phil_manilastandard","02","","28","---JUD",3,"JUD","","http://manilastandard.net/news/national/232926/sc-hold-3rd-round-of-oral-arguments-on-de-lima-s-plea.html"
"1196","030","","03","PER","PER","2017",2017-03-27 20:00:00,"5a83412dff261b48ad074d64_4","---GOV","20170328","GOV","-12.04318","","Lima Provincia de Lima",1,"phil_manilastandard","03","","28","PER",4,"","-77.02824","http://manilastandard.net/news/national/232926/sc-hold-3rd-round-of-oral-arguments-on-de-lima-s-plea.html"
"1197","010","PER","03","","","2017",2017-03-27 20:00:00,"5a83412dff261b48ad074d64_6","PERJUDGOV","20170328","JUD","","GOV"," ",0,"phil_manilastandard","01","","28","---JUD",0,"JUD","","http://manilastandard.net/news/national/232926/sc-hold-3rd-round-of-oral-arguments-on-de-lima-s-plea.html"
"1198","112","","03","","","2017",2017-03-27 20:00:00,"5a83412eff261b48ad074d6f_1","---GOV","20170328","GOV","",""," ",3,"wn_politics","11","LEG","28","---LEG",-2,"","","https://article.wn.com/view/2017/03/28/Trump_again_blames_House_Freedom_Caucus_for_failure_of_healt/"
"1199","051","KOR","03","KOR","KOR","2017",2017-03-27 20:00:00,"5a83412eff261b48ad074d6b_6","KORELI","20170328","","37.566","ELI","Seoul Seoul",1,"skorea_yonhap_sk","05","","28","KORMED",3.4,"MED","126.9784","http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AEN20170328005400315&source=rss"
"1200","190","","03","IND","","2017",2017-03-27 20:00:00,"5a83412dff261b48ad074d66_1","---CVL","20170328","CVL","",""," ",4,"hindu_cities","19","","28","IND",-10,"","","http://www.thehindu.com/news/cities/Delhi/home-alone-woman-found-murdered-in-lajpat-nagar/article17697838.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"1201","031","USA","03","","","2017",2017-03-27 20:00:00,"5a83412eff261b48ad074d73_3","USACVL","20170328","CVL","",""," ",1,"wn_politics","03","","28","---BUS",5.2,"BUS","","https://article.wn.com/view/2017/03/28/The_Latest_Democrat_wants_to_rank_companies_by_pay_fairness/"
"1202","060","","03","AUS","","2017",2017-03-27 20:00:00,"5a83412dff261b48ad074d62_3","---GOV","20170328","GOV","",""," ",2,"wn_asia","06","","28","AUS",6,"","","https://article.wn.com/view/2017/03/28/Commission_releases_Draft_Report_Standing_offer_prices_for_t/"
"1203","030","NGA","03","NGA","NGA","2017",2017-03-27 20:00:00,"5a83412fff261b48ad074d75_1","NGA","20170328","","6.45407","","Lagos Lagos State",1,"nigeria_vangard","03","","28","NGAEDU",4,"EDU","3.39467","http://www.vanguardngr.com/2017/03/lasu-holds-60th-inaugural-lecture/"
"1204","010","","03","","","2017",2017-03-27 20:00:00,"5a834132ff261b48ad074d95_3","---BUS","20170328","BUS","",""," ",0,"malstar_nat","01","","28","---CVL",0,"CVL","","http://www.thestar.com.my/news/nation/2017/03/28/bold-and-beautiful/"
"1205","190","","03","IRQ","IRQ","2017",2017-03-27 20:00:00,"5a834131ff261b48ad074d87_6","---CVL","20170328","CVL","36.335","","Mosul Muḩāfaz̧at Nīnawá",4,"dw","19","","28","IRQCVL",-10,"CVL","43.11889","http://www.dw.com/en/amnesty-admonishes-us-led-coalition-over-civilian-deaths-in-mosul/a-38152241?maca=en-rss-en-all-1573-rdf"
"1206","010","","03","","","2017",2017-03-27 20:00:00,"5a83412fff261b48ad074d77_1","---GOV","20170328","GOV","",""," ",0,"hindu_cities","01","","28","---OPP",0,"OPP","","http://www.thehindu.com/news/cities/Thiruvananthapuram/progressive-artistes-under-threat-cm/article17697829.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"1207","020","ISR","03","","ISR","2017",2017-03-27 20:00:00,"5a834131ff261b48ad074d8b_5","ISRGOV","20170328","GOV","31.5","","State of Israel ",0,"australia_smh_world","02","","28","---CVL",3,"CVL","34.75","http://www.smh.com.au/act-news/canberra-woman-judy-bamberger-defies-israeli-boycott-arrest-threat-20170328-gv7vmx.html"
"1208","010","","03","","USA","2017",2017-03-27 20:00:00,"5a834134ff261b48ad074da4_3","---JUD","20170328","JUD","39.72943","","Aurora Colorado",0,"sfgate_national","01","","28","---CVL",0,"CVL","-104.83192","http://www.sfgate.com/news/crime/article/Jury-convicts-Chicago-area-man-in-girlfriend-s-11032029.php"
"1209","030","USA","03","USA","USA","2017",2017-03-27 20:00:00,"5a834133ff261b48ad074da3_1","USAPPL","20170328","","41.85003","PPL","Chicago Illinois",1,"sfgate_national","03","","28","USA",4,"","-87.65005","http://www.sfgate.com/news/crime/article/Chicago-man-wanted-in-carjacking-spree-arrested-11032034.php"
"1210","173","","03","USA","USA","2017",2017-03-27 20:00:00,"5a834133ff261b48ad074da3_3","---GOV","20170328","GOV","33.749","","Atlanta Georgia",4,"sfgate_national","17","","28","USA",-5,"","-84.38798","http://www.sfgate.com/news/crime/article/Chicago-man-wanted-in-carjacking-spree-arrested-11032034.php"
"1211","110","","03","","USA","2017",2017-03-27 20:00:00,"5a834133ff261b48ad074da3_4","---GOV","20170328","GOV","41.85003","","Chicago Illinois",3,"sfgate_national","11","","28","---GOV",-2,"GOV","-87.65005","http://www.sfgate.com/news/crime/article/Chicago-man-wanted-in-carjacking-spree-arrested-11032034.php"
"1212","173","ESP","03","","AUS","2017",2017-03-27 20:00:00,"5a834133ff261b48ad074d9c_3","ESPGOV","20170328","GOV","-33.86785","","Sydney State of New South Wales",4,"wn_world","17","PPL","28","---PPL",-5,"","151.20732","https://article.wn.com/view/2017/03/28/Heroin_found_hidden_in_dog_crate_at_Kennedy_Airport/"
"1213","010","","03","USA","USA","2017",2017-03-27 20:00:00,"5a834133ff261b48ad074d9c_6","---CVL","20170328","CVL","38.41925","","Huntington West Virginia",0,"wn_world","01","","28","USAJUD",0,"JUD","-82.44515","https://article.wn.com/view/2017/03/28/Heroin_found_hidden_in_dog_crate_at_Kennedy_Airport/"
"1214","080","","03","USA","USA","2017",2017-03-27 20:00:00,"5a834133ff261b48ad074da1_5","---GOV","20170328","GOV","47.50012",""," Washington",2,"wn_world","08","","28","USAGOV",5,"GOV","-120.50147","https://article.wn.com/view/2017/03/28/Fingerpointing_on_Hill_as_GOP_assesses_health_bill_loss_2/"
"1215","040","","03","USA","USA","2017",2017-03-27 20:00:00,"5a834135ff261b48ad074db2_1","---GOV","20170328","GOV","39.25021",""," Nevada",1,"minnstartrib_national","04","","28","USA",1,"","-116.75119","http://www.startribune.com/nation/417254473.html"
"1216","010","","03","USA","","2017",2017-03-27 20:00:00,"5a834127ff261b48ad074d28_1","---GOV","20170328","GOV","",""," ",0,"google","01","","28","USAGOV",0,"GOV","","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHE3Yoz9mlnyj3F-D1ECVYDryI9fA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440304312&ei=D83ZWJDuH9LOqALf5InQCA&url=https://www.bostonglobe.com/metro/2017/03/27/gallup-poll-trump-approval-rating-hits-new-low-after-failure-health-care-bill/crkydX60VvlHGGRFKjdunM/story.html"
"1217","170","MYS","03","IMG","PHL","2017",2017-03-27 20:00:00,"5a834136ff261b48ad074dbd_1","MYS","20170328","","6.05222","","Jolo Autonomous Region in Muslim Mindanao",4,"phil_inquirer","17","SEA;MUS;ASF;UAF","28","IMGSEAMUSASFUAF",-7,"","121.00222","http://globalnation.inquirer.net/154013/abu-sayyaf-dumped-malaysian-hostages-escape-army-sources"
"1218","030","GBR","03","GBR","GBR","2017",2017-03-27 20:00:00,"5a834138ff261b48ad074dd0_1","GBRBUS","20170328","BUS","53.48095","","Manchester England",1,"wn_asia","03","","28","GBRBUS",4,"BUS","-2.23743","https://article.wn.com/view/2017/03/28/INDUSTRY_40_SUMMIT_Manchester_UK/"
"1219","100","","03","USA","USA","2017",2017-03-27 20:00:00,"5a834132ff261b48ad074d9a_2","---GOV","20170328","GOV","39.76","","United States ",3,"cyprus_mail","10","LEG","28","USALEG",-5,"","-98.5","http://cyprus-mail.com/2017/03/28/trump-lost-art-deal/"
"1220","015","AUS","03","AUS","AUS","2017",2017-03-27 20:00:00,"5a834133ff261b48ad074d9b_1","AUS","20170328","","-33.86785","","Sydney State of New South Wales",0,"wn_asia","01","","28","AUS",0,"","151.20732","https://article.wn.com/view/2017/03/28/ABA_responds_to_financial_advice_compliance_report/"
"1221","100","","03","USA","USA","2017",2017-03-27 20:00:00,"5a834137ff261b48ad074dc8_2","---JUD","20170328","JUD","39.76","","United States ",3,"google","10","GOV;COP","28","USACVLGOVCOP",-5,"CVL","-98.5","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG2-yg5pGewcRmjcq_LWggNx_AdHw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440207954&ei=wNHZWMC9KsylqgL72Jn4DQ&url=https://www.washingtonpost.com/news/true-crime/wp/2017/03/27/civil-liberties-advocates-want-records-on-cellphone-and-laptop-searches-at-u-s-border/"
"1222","012","","03","","USA","2017",2017-03-27 20:00:00,"5a834137ff261b48ad074dc8_3","---JUDEDU","20170328","JUD","47.50012","EDU"," Washington",0,"google","01","MED","28","---JUDMED",-0.4,"JUD","-120.50147","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG2-yg5pGewcRmjcq_LWggNx_AdHw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440207954&ei=wNHZWMC9KsylqgL72Jn4DQ&url=https://www.washingtonpost.com/news/true-crime/wp/2017/03/27/civil-liberties-advocates-want-records-on-cellphone-and-laptop-searches-at-u-s-border/"
"1223","010","USA","03","","USA","2017",2017-03-27 20:00:00,"5a834137ff261b48ad074dc6_1","USAJUD","20170328","JUD","38.58157","","Sacramento California",0,"wn_world","01","LEG","28","---LEG",0,"","-121.4944","https://article.wn.com/view/2017/03/28/California_chief_justice_warns_rule_of_law_challenged_e/"
"1224","010","","03","","","2017",2017-03-27 20:00:00,"5a834137ff261b48ad074dc6_2","---JUD","20170328","JUD","",""," ",0,"wn_world","01","JUD","28","---GOVJUD",0,"GOV","","https://article.wn.com/view/2017/03/28/California_chief_justice_warns_rule_of_law_challenged_e/"
"1225","060","USA","03","","USA","2017",2017-03-27 20:00:00,"5a834137ff261b48ad074dc6_3","USAJUD","20170328","JUD","37.77493","","San Francisco California",2,"wn_world","06","","28","---CVL",6,"CVL","-122.41942","https://article.wn.com/view/2017/03/28/California_chief_justice_warns_rule_of_law_challenged_e/"
"1226","074","","03","","","2017",2017-03-27 20:00:00,"5a834139ff261b48ad074dd9_1","---COP","20170328","COP","",""," ",2,"wn_politics","07","PPL","28","---PPL",8.5,"","","https://article.wn.com/view/2017/03/28/Search_for_missing_man_Nisi_Pesavento/"
"1227","040","PAN","03","ECU","PAN","2017",2017-03-27 20:00:00,"5a83413aff261b48ad074de1_4","PAN","20170328","","9","","Republic of Panama ",1,"wn_world","04","","28","ECU",1,"","-80","https://article.wn.com/view/2017/03/28/After_Late_Goals_Broke_Panamas_Hearts_in_2013_US_Returns_l/"
"1228","161","PAN","03","COL","PAN","2017",2017-03-27 20:00:00,"5a83413aff261b48ad074de1_6","PAN","20170328","","9","","Republic of Panama ",3,"wn_world","16","","28","COL",-4,"","-80","https://article.wn.com/view/2017/03/28/After_Late_Goals_Broke_Panamas_Hearts_in_2013_US_Returns_l/"
"1229","040","","03","AUS","GBR","2017",2017-03-27 20:00:00,"5a834139ff261b48ad074ddc_1","---EDU","20170328","EDU","55.86515","","Glasgow Scotland",1,"wn_asia","04","","28","AUS",1,"","-4.25763","https://article.wn.com/view/2017/03/28/UK_City_Deals_Implications_for_Australia/"
"1230","190","USA","03","USA","USA","2017",2017-03-27 20:00:00,"5a834138ff261b48ad074dd3_1","USA","20170328","","36.16589","","Nashville ",4,"wn_world","19","","28","USA",-10,"","-86.78444","https://article.wn.com/view/2017/03/28/Arvidsson_Saros_lead_Predators_to_31_win_over_Islanders_b/"
"1231","030","IND","03","","","2017",2017-03-27 20:00:00,"5a834136ff261b48ad074dbc_3","INDGOVLEG","20170328","GOV","","LEG"," ",1,"hindu_nat","03","LEG","28","---LEG",4,"","","http://www.thehindu.com/news/national/andhra-pradesh/last-woman-standing/article17697761.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"1232","190","MEX","03","MEX","","2017",2017-03-27 20:00:00,"5a834138ff261b48ad074dd1_6","MEXCRM","20170328","CRM","",""," ",4,"wn_world","19","","28","MEX",-10,"","","https://article.wn.com/view/2017/03/28/Drug_scouts_for_cartels_would_be_sent_to_prison_under_propos/"
"1233","112","","03","","RUS","2017",2017-03-27 20:00:00,"5a834135ff261b48ad074db3_1","---GOV","20170328","GOV","60","","Russian Federation ",3,"google","11","","28","---GOV",-2,"GOV","100","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEqGrqHtujRfiUHMHD85VEDWzzBzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440155779&ei=wNHZWMC9KsylqgL72Jn4DQ&url=https://www.washingtonpost.com/news/post-nation/wp/2017/03/27/23-people-ask-the-justice-department-to-launch-a-criminal-inquiry-into-its-chief-jeff-sessions/"
"1234","010","USA","03","","USA","2017",2017-03-27 20:00:00,"5a834135ff261b48ad074db3_4","USAJUD","20170328","JUD","42.36565",""," Massachusetts",0,"google","01","","28","MED",0,"","-71.10832","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEqGrqHtujRfiUHMHD85VEDWzzBzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440155779&ei=wNHZWMC9KsylqgL72Jn4DQ&url=https://www.washingtonpost.com/news/post-nation/wp/2017/03/27/23-people-ask-the-justice-department-to-launch-a-criminal-inquiry-into-its-chief-jeff-sessions/"
"1235","042","","03","USA","USA","2017",2017-03-27 20:00:00,"5a83413bff261b48ad074dee_4","---LEG","20170328","","41.60054","LEG","Des Moines Iowa",1,"wn_politics","04","","28","USA",1.9,"","-93.60911","https://article.wn.com/view/2017/03/28/On_the_Iowa_legislature_s_callous_action_to_nullify_local_ra/"
"1236","192","AUS","03","AUS","AUS","2017",2017-03-27 20:00:00,"5a83413bff261b48ad074df0_4","AUS","20170328","","-25","","Commonwealth of Australia ",4,"wn_politics","19","","28","AUS",-9.5,"","135","https://article.wn.com/view/2017/03/28/Australia_s_high_rises_could_become_heat_traps/"
"1237","110","GBR","03","AUS","AUS","2017",2017-03-27 20:00:00,"5a83413bff261b48ad074df0_5","GBR","20170328","","-33",""," State of New South Wales",3,"wn_politics","11","","28","AUS",-2,"","146","https://article.wn.com/view/2017/03/28/Australia_s_high_rises_could_become_heat_traps/"
"1238","173","BRA","03","USA","BRA","2017",2017-03-27 20:00:00,"5a834139ff261b48ad074dd7_4","BRA","20170328","","-22.90278","","Rio de Janeiro Rio de Janeiro",4,"wn_politics","17","","28","USAGOV",-5,"GOV","-43.2075","https://article.wn.com/view/2017/03/28/Recall_of_Water_Dispensers_Imported_by_Suisosum_Co_Ltd_Free_/"
"1239","060","AUS","03","AUS","AUS","2017",2017-03-27 20:00:00,"5a83413cff261b48ad074df4_1","AUS","20170328","","-37.814","","Melbourne State of Victoria",2,"wn_asia","06","","28","AUS",6,"","144.96332","https://article.wn.com/view/2017/03/28/Best_performing_Dealerships_announced_at_Iveco_awards/"
"1240","192","","03","AUS","AUS","2017",2017-03-27 20:00:00,"5a83413bff261b48ad074dea_6","---PPL","20170328","","-34.92866","PPL","Adelaide State of South Australia",4,"wn_politics","19","","28","AUS",-9.5,"","138.59863","https://article.wn.com/view/2017/03/28/AER_to_report_on_high_ancillary_services_prices_in_South_Aus/"
"1241","173","BRA","03","USA","BRA","2017",2017-03-27 20:00:00,"5a834139ff261b48ad074dd6_4","BRA","20170328","","-22.90278","","Rio de Janeiro Rio de Janeiro",4,"wn_asia","17","","28","USAGOV",-5,"GOV","-43.2075","https://article.wn.com/view/2017/03/28/Recall_of_Water_Dispensers_Imported_by_Suisosum_Co_Ltd_Free_/"
"1242","051","USA","03","USA","USA","2017",2017-03-27 20:00:00,"5a83413aff261b48ad074dde_1","USA","20170328","","34.75037",""," Arkansas",1,"wn_world","05","","28","USA",3.4,"","-92.50044","https://article.wn.com/view/2017/03/28/Changes_to_Arkansas_Constitutional_Revision_Process_Advances_x/"
"1243","051","PHL","03","AUS","PHL","2017",2017-03-27 20:00:00,"5a83413cff261b48ad074df6_5","PHLGOV","20170328","GOV","7.07306","","Davao Davao",1,"wn_politics","05","","28","AUSGOV",3.4,"GOV","125.61278","https://article.wn.com/view/2017/03/28/AMA_concerned_about_new_MPs_antihealth_agendas_in_WA/"
"1244","010","PHL","03","PHL","PHL","2017",2017-03-27 20:00:00,"5a83413dff261b48ad074dff_3","PHLMIL","20170328","MIL","14.6042","","Manila ",0,"wn_asia","01","","28","PHL",0,"","120.9822","https://article.wn.com/view/2017/03/28/Think_Tank_China_Can_Deploy_Warplanes_on_Artificial_Islands_/"
"1245","010","CHN","03","AUS","CHN","2017",2017-03-27 20:00:00,"5a83413dff261b48ad074dff_4","CHNMED","20170328","MED","39.9075","","Beijing Beijing Shi",0,"wn_asia","01","","28","AUS",0,"","116.39723","https://article.wn.com/view/2017/03/28/Think_Tank_China_Can_Deploy_Warplanes_on_Artificial_Islands_/"
"1246","050","","03","","NGA","2017",2017-03-27 20:00:00,"5a834142ff261b48ad074e2f_1","---GOV","20170328","GOV","7.5",""," Osun State",1,"nigeria_leadership","05","","28","---GOV",3.5,"GOV","4.5","http://leadership.ng/news/579063/ife-crisis-aregbesola-inaugurates-commission-of-enquiry-2"
"1247","124","USA","03","PSE","USA","2017",2017-03-27 20:00:00,"5a83413fff261b48ad074e14_1","USAGOV","20170328","GOV","37.13054","","Washington Utah",3,"wn_world","12","","28","PSEGOV",-5,"GOV","-113.50829","https://article.wn.com/view/2017/03/28/Trump_Team_Plans_to_Block_Palestinian_Diplomats_From_Top_UN_/"
"1248","061","","03","AUS","USA","2017",2017-03-27 20:00:00,"5a83413eff261b48ad074e05_5","---CVL","20170328","CVL","37.13054","","Washington ",2,"wn_politics","06","LEG","28","AUSLEG",6.4,"","-113.50829","https://article.wn.com/view/2017/03/28/The_complexity_surrounding_payday_loans/"
"1249","163","IRN","03","USA","ISR","2017",2017-03-27 20:00:00,"5a834140ff261b48ad074e1e_2","IRN","20170328","","31.5","","State of Israel ",3,"wn_world","16","","28","USABUS",-6.5,"BUS","34.75","https://article.wn.com/view/2017/03/28/US_Should_Impose_New_Sanctions_on_Iran_s_Revolutionary_Guard/"
"1250","170","","03","RUS","USA","2017",2017-03-27 20:00:00,"5a834142ff261b48ad074e33_1","---GOV","20170328","GOV","39.76","","United States ",4,"wn_world","17","","28","RUS",-7,"","-98.5","https://article.wn.com/view/2017/03/28/Trump_pressures_House_Intelligence_Committee_to_probe_the_Cl/"
"1251","040","","03","TUR","SYR","2017",2017-03-27 20:00:00,"5a834142ff261b48ad074e30_1","---JUD","20170328","JUD","35.95283","","Ar Raqqah ",1,"wn_world","04","","28","TUR",1,"","39.00788","https://article.wn.com/view/2017/03/28/Prosecutors_say_terror_suspect_got_from_couch_in_Virginia_to/"
"1252","110","USA","03","USA","USA","2017",2017-03-27 20:00:00,"5a834142ff261b48ad074e30_4","USAJUD","20170328","JUD","25.77427","","Miami Florida",3,"wn_world","11","JUD","28","USAREBJUD",-2,"REB","-80.19366","https://article.wn.com/view/2017/03/28/Prosecutors_say_terror_suspect_got_from_couch_in_Virginia_to/"
"1253","172","","03","","USA","2017",2017-03-27 20:00:00,"5a834142ff261b48ad074e30_5","---JUD","20170328","JUD","39.76","","United States ",4,"wn_world","17","","28","---JUD",-5,"JUD","-98.5","https://article.wn.com/view/2017/03/28/Prosecutors_say_terror_suspect_got_from_couch_in_Virginia_to/"
"1254","010","NGA","03","USA","NGA","2017",2017-03-27 20:00:00,"5a834143ff261b48ad074e3c_1","NGAEDUGOV","20170328","EDU","11.11128","GOV","Zaria Kaduna State",0,"nigeria_leadership","01","LEG","28","USAGOVLEG",0,"GOV","7.7227","http://leadership.ng/news/579059/finally-abu-clears-melaye-of-certificate-forgery"
"1255","081","","03","","NGA","2017",2017-03-27 20:00:00,"5a834143ff261b48ad074e39_1","---JUD","20170328","JUD","9.20839","","Yola Adamawa State",2,"nigeria_leadership","08","","28","---GOV",5,"GOV","12.48146","http://leadership.ng/news/579058/adamawa-govt-kicks-as-ex-governor-nggilari-gets-bail"
"1256","010","","03","","","2017",2017-03-27 20:00:00,"5a834143ff261b48ad074e39_3","---JUD","20170328","JUD","",""," ",0,"nigeria_leadership","01","","28","---JUD",0,"JUD","","http://leadership.ng/news/579058/adamawa-govt-kicks-as-ex-governor-nggilari-gets-bail"
"1257","190","","03","","CHN","2017",2017-03-27 20:00:00,"5a834143ff261b48ad074e3d_1","---LAB","20170328","","31","LAB"," Hubei Sheng",4,"shanghai_national","19","HLH","28","---HLH",-10,"","112.25","http://www.shanghaidaily.com/nation/2-dead-7-trapped-in-central-Chinas-scaffold-collapse/shdaily.shtml"
"1258","173","","03","","HKG","2017",2017-03-27 20:00:00,"5a834147ff261b48ad074e5b_3","---COP","20170328","COP","22.27832","","Hong Kong Central and Western District",4,"wn_world","17","","28","---EDU",-5,"EDU","114.17469","https://article.wn.com/view/2017/03/28/Hong_Kong_police_arrest_more_2014_democracy_protest_leaders/"
"1259","171","CHN","03","","CHN","2017",2017-03-27 20:00:00,"5a834143ff261b48ad074e36_5","CHN","20170328","","35","","People’s Republic of China ",4,"china_scmp_china","17","","28","---CRM",-9.2,"CRM","105","http://www.scmp.com/news/china/policies-politics/article/2082689/killing-gangster-self-defence-sparks-debate-china-after"
"1260","171","DEU","03","","","2017",2017-03-27 20:00:00,"5a834143ff261b48ad074e3b_1","DEUGOV","20170328","GOV","",""," ",4,"wn_europe","17","","28","---PTY",-9.2,"PTY","","https://article.wn.com/view/2017/03/28/Merkel_s_Conservatives_Catch_Up_to_Socialists_in_Opinion_Pol/"
"1261","016","CHN","03","USA","CHN","2017",2017-03-27 20:00:00,"5a834146ff261b48ad074e55_5","CHN","20170328","","35","","People’s Republic of China ",0,"hindu_int","01","","28","USA",3.4,"","105","http://www.thehindu.com/news/international/china-can-deploy-warplanes-on-artificial-islands-any-time-think-tank/article17697927.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"1262","044","RUS","03","USA","USA","2017",2017-03-27 20:00:00,"5a834142ff261b48ad074e31_3","RUSMED","20170328","MED","37.13054","","Washington Utah",1,"wn_world","04","","28","USAGOV",2.5,"GOV","-113.50829","https://article.wn.com/view/2017/03/28/Trump_pressures_House_Intelligence_Committee_to_probe_the_Cl_u/"
"1263","010","","03","","CAF","2017",2017-03-27 20:00:00,"5a834143ff261b48ad074e37_4","---MED","20170328","MED","8.17452","","Maïtama Ouham",0,"nigeria_leadership","01","","28","---GOV",0,"GOV","18.72294","http://leadership.ng/news/579060/efcc-boss-denies-owning-houses-in-maitama-2"
"1264","060","","03","USA","","2017",2017-03-27 20:00:00,"5a834145ff261b48ad074e48_2","---BUS","20170328","BUS","",""," ",2,"voa_all","06","","28","USAGOV",6,"GOV","","http://www.voanews.com/a/trump-son-in-law-kushner-white-house-office-of-american-innovation/3784671.html"
"1265","171","FRA","03","","","2017",2017-03-27 20:00:00,"5a834147ff261b48ad074e60_1","FRA","20170328","","",""," ",4,"phil_inquirer","17","","28","---MED",-9.2,"MED","","http://newsinfo.inquirer.net/884400/dswd-exec-twits-eu-just-engage-in-child-porn"
"1266","170","","03","","","2017",2017-03-27 20:00:00,"5a834147ff261b48ad074e62_2","---GOV","20170328","GOV","",""," ",4,"wn_world","17","","28","---REB",-7,"REB","","https://article.wn.com/view/2017/03/28/Joyce_slams_Labors_crazy_plan_to_block_China_extradition_tre/"
"1267","170","","03","","","2017",2017-03-27 20:00:00,"5a834147ff261b48ad074e62_3","---GOV","20170328","GOV","",""," ",4,"wn_world","17","","28","---REB",-7,"REB","","https://article.wn.com/view/2017/03/28/Joyce_slams_Labors_crazy_plan_to_block_China_extradition_tre/"
"1268","190","USA","03","IRQ","IRQ","2017",2017-03-27 20:00:00,"5a834147ff261b48ad074e62_6","USA","20170328","","36.335","","Mosul ",4,"wn_world","19","","28","IRQCVL",-10,"CVL","43.11889","https://article.wn.com/view/2017/03/28/Joyce_slams_Labors_crazy_plan_to_block_China_extradition_tre/"
"1269","030","USA","03","USA","USA","2017",2017-03-27 20:00:00,"5a834149ff261b48ad074e74_5","USACVL","20170328","CVL","37.13054","","Washington ",1,"uk_telegraph_politics","03","","28","USA",4,"","-113.50829","http://www.telegraph.co.uk/news/2017/03/28/canada-expected-legalise-cannabis-july-2018/"
"1270","030","ZAF","03","","","2017",2017-03-27 20:00:00,"5a83414aff261b48ad074e78_4","ZAF","20170328","","",""," ",1,"southaf_capetownt","03","PPL","28","---PPL",4,"","","http://www.iol.co.za/capetimes/arts-portal/music/music-lovers-time-to-get-their-slices-of-jazz-8376423"
"1271","112","","03","","RUS","2017",2017-03-27 20:00:00,"5a834147ff261b48ad074e5d_1","---GOV","20170328","GOV","60","","Russian Federation ",3,"google","11","","28","---GOV",-2,"GOV","100","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEqGrqHtujRfiUHMHD85VEDWzzBzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440155779&ei=ctbZWJDELZKCqQK476_wDQ&url=https://www.washingtonpost.com/news/post-nation/wp/2017/03/27/23-people-ask-the-justice-department-to-launch-a-criminal-inquiry-into-its-chief-jeff-sessions/"
"1272","010","USA","03","","USA","2017",2017-03-27 20:00:00,"5a834147ff261b48ad074e5d_4","USAJUD","20170328","JUD","42.36565",""," Massachusetts",0,"google","01","","28","MED",0,"","-71.10832","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEqGrqHtujRfiUHMHD85VEDWzzBzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779440155779&ei=ctbZWJDELZKCqQK476_wDQ&url=https://www.washingtonpost.com/news/post-nation/wp/2017/03/27/23-people-ask-the-justice-department-to-launch-a-criminal-inquiry-into-its-chief-jeff-sessions/"
"1273","030","","03","","ESP","2017",2017-03-27 20:00:00,"5a83414aff261b48ad074e79_2","---GOV","20170328","GOV","43.31667","","Fika Euskal Autonomia Erkidegoa",1,"nigeria_leadership","03","","28","---CVL",4,"CVL","-2.8","http://leadership.ng/news/579070/unpaid-salaries-lg-workers-begin-7-day-prayers-in-yobe"
